2023-07-30 19:59:46,0.00%,-127.00°C
2023-07-30 19:59:47,5.00%,-127.00°C
2023-07-30 19:59:48,11.30%,-127.00°C
2023-07-30 19:59:49,9.80%,43.61°C
2023-07-30 19:59:50,25.20%,43.55°C
2023-07-30 19:59:51,77.00%,43.51°C
2023-07-30 19:59:53,2.50%,43.64°C
2023-07-30 20:00:13,9.60%,50.38°C
2023-07-30 20:00:15,20.50%,50.34°C
2023-07-30 20:00:16,17.10%,50.31°C
2023-07-30 20:00:17,1.60%,50.41°C
2023-07-30 20:00:18,1.50%,50.34°C
2023-07-30 20:00:19,2.50%,50.17°C
2023-07-30 20:00:20,12.40%,50.23°C
2023-07-30 20:00:22,1.60%,50.19°C
2023-07-30 20:00:23,0.00%,50.13°C
2023-07-30 20:00:24,0.80%,50.12°C
2023-07-30 20:00:25,1.50%,50.05°C
2023-07-30 20:00:26,0.00%,49.95°C
2023-07-30 20:00:27,4.80%,49.90°C
2023-07-30 20:00:28,5.60%,49.87°C
2023-07-30 20:00:30,0.80%,49.86°C
2023-07-30 20:00:31,4.00%,49.84°C
2023-07-30 20:00:32,1.60%,49.81°C
2023-07-30 20:00:33,14.90%,49.79°C
2023-07-30 20:00:34,0.80%,50.54°C
2023-07-30 20:00:35,0.80%,50.45°C
2023-07-30 20:00:37,11.80%,50.79°C
2023-07-30 20:00:38,19.70%,53.11°C
2023-07-30 20:00:39,0.80%,53.22°C
2023-07-30 20:00:40,4.10%,52.93°C
2023-07-30 20:00:41,35.40%,53.86°C
2023-07-30 20:00:42,0.00%,58.09°C
2023-07-30 20:00:43,46.80%,60.05°C
2023-07-30 20:00:45,63.30%,62.66°C
2023-07-30 20:00:46,41.80%,64.40°C
2023-07-30 20:00:47,70.70%,65.93°C
2023-07-30 20:00:48,36.90%,69.60°C
2023-07-30 20:00:49,24.00%,69.16°C
2023-07-30 20:00:51,18.20%,68.69°C
2023-07-30 20:00:52,16.70%,69.96°C
2023-07-30 20:00:53,28.30%,69.76°C
2023-07-30 20:00:54,42.60%,69.45°C
2023-07-30 20:00:55,41.00%,69.13°C
2023-07-30 20:00:56,0.00%,68.74°C
2023-07-30 20:00:57,13.20%,68.67°C
2023-07-30 20:00:59,0.00%,68.43°C
2023-07-30 20:01:00,12.50%,68.20°C
2023-07-30 20:01:01,2.40%,68.09°C
2023-07-30 20:01:02,5.70%,67.85°C
2023-07-30 20:01:03,4.00%,67.41°C
2023-07-30 20:01:04,3.30%,67.21°C
2023-07-30 20:01:06,7.10%,66.98°C
2023-07-30 20:01:07,0.80%,66.80°C
2023-07-30 20:01:08,0.80%,66.59°C
2023-07-30 20:01:09,0.00%,66.33°C
2023-07-30 20:01:10,6.50%,65.86°C
2023-07-30 20:01:11,1.70%,65.84°C
2023-07-30 20:01:12,4.80%,65.63°C
2023-07-30 20:01:14,5.80%,65.45°C
2023-07-30 20:01:15,4.90%,65.37°C
2023-07-30 20:01:16,7.40%,65.19°C
2023-07-30 20:01:17,7.50%,65.05°C
2023-07-30 20:01:18,4.10%,64.74°C
2023-07-30 20:01:19,0.00%,64.55°C
2023-07-30 20:01:21,3.20%,64.35°C
2023-07-30 20:01:22,0.00%,64.15°C
2023-07-30 20:01:23,2.40%,63.95°C
2023-07-30 20:01:24,1.60%,63.76°C
2023-07-30 20:01:25,0.80%,63.57°C
2023-07-30 20:01:26,2.40%,63.17°C
2023-07-30 20:01:27,0.80%,62.98°C
2023-07-30 20:01:29,10.70%,62.79°C
2023-07-30 20:01:30,10.80%,62.62°C
2023-07-30 20:01:31,16.10%,62.46°C
2023-07-30 20:01:32,7.10%,62.35°C
2023-07-30 20:01:33,5.80%,61.96°C
2023-07-30 20:01:34,8.30%,61.86°C
2023-07-30 20:01:35,5.90%,61.81°C
2023-07-30 20:01:37,10.40%,61.78°C
2023-07-30 20:01:38,3.30%,61.73°C
2023-07-30 20:01:39,2.40%,61.65°C
2023-07-30 20:01:40,1.70%,61.57°C
2023-07-30 20:01:41,0.00%,61.36°C
2023-07-30 20:01:42,10.20%,61.26°C
2023-07-30 20:01:44,0.00%,61.11°C
2023-07-30 20:01:45,0.80%,61.02°C
2023-07-30 20:01:46,0.00%,60.82°C
2023-07-30 20:01:47,0.00%,60.73°C
2023-07-30 20:01:48,0.80%,60.59°C
2023-07-30 20:01:49,0.00%,60.55°C
2023-07-30 20:01:50,0.80%,60.45°C
2023-07-30 20:01:52,2.40%,60.33°C
2023-07-30 20:01:53,1.60%,60.23°C
2023-07-30 20:01:54,0.00%,60.12°C
2023-07-30 20:01:55,0.00%,60.01°C
2023-07-30 20:01:56,0.00%,59.78°C
2023-07-30 20:01:57,3.30%,59.66°C
2023-07-30 20:01:59,2.50%,59.54°C
2023-07-30 20:02:00,0.80%,59.43°C
2023-07-30 20:02:01,0.80%,59.31°C
2023-07-30 20:02:02,0.00%,59.20°C
2023-07-30 20:02:03,0.00%,58.97°C
2023-07-30 20:02:04,0.00%,58.88°C
2023-07-30 20:02:05,0.00%,58.79°C
2023-07-30 20:02:07,0.00%,58.70°C
2023-07-30 20:02:08,0.80%,58.60°C
2023-07-30 20:02:09,0.80%,58.50°C
2023-07-30 20:02:10,2.40%,58.35°C
2023-07-30 20:02:11,0.80%,58.16°C
2023-07-30 20:02:12,2.40%,58.06°C
2023-07-30 20:02:14,2.50%,58.02°C
2023-07-30 20:02:15,0.00%,57.93°C
2023-07-30 20:02:16,2.50%,57.86°C
2023-07-30 20:02:17,9.10%,57.78°C
2023-07-30 20:02:18,0.00%,57.64°C
2023-07-30 20:02:19,2.50%,57.50°C
2023-07-30 20:02:21,1.60%,57.41°C
2023-07-30 20:02:22,2.30%,57.32°C
2023-07-30 20:02:23,0.80%,57.26°C
2023-07-30 20:02:24,2.40%,57.18°C
2023-07-30 20:02:25,3.10%,57.11°C
2023-07-30 20:02:26,0.00%,56.97°C
2023-07-30 20:02:27,0.80%,56.89°C
2023-07-30 20:02:29,2.40%,56.80°C
2023-07-30 20:02:30,0.00%,56.67°C
2023-07-30 20:02:31,0.00%,56.59°C
2023-07-30 20:02:32,2.40%,56.51°C
2023-07-30 20:02:33,0.00%,56.35°C
2023-07-30 20:02:34,0.80%,56.28°C
2023-07-30 20:02:36,0.00%,56.28°C
2023-07-30 20:02:37,1.60%,56.29°C
2023-07-30 20:02:38,1.60%,56.24°C
2023-07-30 20:02:39,3.10%,56.18°C
2023-07-30 20:02:40,4.70%,56.07°C
2023-07-30 20:02:41,6.40%,55.92°C
2023-07-30 20:02:42,7.10%,55.87°C
2023-07-30 20:02:44,7.10%,55.88°C
2023-07-30 20:02:45,4.10%,57.13°C
2023-07-30 20:02:46,0.80%,56.99°C
2023-07-30 20:02:47,17.90%,56.95°C
2023-07-30 20:02:48,9.90%,57.30°C
2023-07-30 20:02:49,0.00%,57.18°C
2023-07-30 20:02:51,2.40%,57.21°C
2023-07-30 20:02:52,5.60%,57.19°C
2023-07-30 20:02:53,3.20%,57.26°C
2023-07-30 20:02:54,7.40%,57.26°C
2023-07-30 20:02:55,3.90%,57.28°C
2023-07-30 20:02:56,1.60%,57.24°C
2023-07-30 20:02:57,0.80%,57.19°C
2023-07-30 20:02:59,0.00%,57.13°C
2023-07-30 20:03:00,3.30%,57.10°C
2023-07-30 20:03:01,4.90%,57.41°C
2023-07-30 20:03:02,11.30%,57.45°C
2023-07-30 20:03:03,0.00%,58.62°C
2023-07-30 20:03:04,4.10%,58.70°C
2023-07-30 20:03:06,6.30%,58.69°C
2023-07-30 20:03:07,43.70%,58.68°C
2023-07-30 20:03:08,42.50%,63.55°C
2023-07-30 20:03:09,14.20%,67.47°C
2023-07-30 20:03:10,10.90%,70.85°C
2023-07-30 20:03:11,3.20%,70.46°C
2023-07-30 20:03:12,15.30%,70.91°C
2023-07-30 20:03:14,21.30%,72.09°C
2023-07-30 20:03:15,52.50%,72.47°C
2023-07-30 20:03:16,52.50%,73.78°C
2023-07-30 20:03:17,9.80%,75.29°C
2023-07-30 20:03:18,12.60%,75.16°C
2023-07-30 20:03:19,9.60%,74.70°C
2023-07-30 20:03:21,8.80%,74.43°C
2023-07-30 20:03:22,11.50%,74.19°C
2023-07-30 20:03:23,5.60%,73.94°C
2023-07-30 20:03:24,8.30%,73.77°C
2023-07-30 20:03:25,28.50%,73.38°C
2023-07-30 20:03:26,1.60%,73.15°C
2023-07-30 20:03:28,0.80%,72.98°C
2023-07-30 20:03:29,9.00%,72.79°C
2023-07-30 20:03:30,2.30%,72.59°C
2023-07-30 20:03:31,2.50%,72.45°C
2023-07-30 20:03:32,20.30%,72.36°C
2023-07-30 20:03:33,7.40%,75.77°C
2023-07-30 20:03:34,0.80%,75.24°C
2023-07-30 20:03:36,11.30%,74.97°C
2023-07-30 20:03:37,4.00%,74.82°C
2023-07-30 20:03:38,6.60%,74.57°C
2023-07-30 20:03:39,8.10%,74.34°C
2023-07-30 20:03:40,8.20%,74.00°C
2023-07-30 20:03:41,11.20%,73.81°C
2023-07-30 20:03:42,0.00%,73.59°C
2023-07-30 20:03:44,7.50%,73.44°C
2023-07-30 20:03:45,4.20%,73.21°C
2023-07-30 20:03:46,4.00%,73.00°C
2023-07-30 20:03:47,3.10%,72.77°C
2023-07-30 20:03:48,2.40%,72.32°C
2023-07-30 20:03:49,5.90%,72.10°C
2023-07-30 20:03:51,1.70%,71.88°C
2023-07-30 20:03:52,1.70%,71.69°C
2023-07-30 20:03:53,1.60%,71.48°C
2023-07-30 20:03:54,3.10%,71.27°C
2023-07-30 20:03:55,0.00%,70.82°C
2023-07-30 20:03:56,2.40%,70.60°C
2023-07-30 20:03:57,1.60%,70.42°C
2023-07-30 20:03:59,2.40%,70.21°C
2023-07-30 20:04:00,0.80%,70.00°C
2023-07-30 20:04:01,3.30%,69.82°C
2023-07-30 20:04:02,4.10%,69.62°C
2023-07-30 20:04:03,2.30%,69.21°C
2023-07-30 20:04:04,1.60%,69.00°C
2023-07-30 20:04:06,6.40%,68.81°C
2023-07-30 20:04:07,20.00%,68.63°C
2023-07-30 20:04:08,5.90%,68.52°C
2023-07-30 20:04:09,8.00%,68.39°C
2023-07-30 20:04:10,1.70%,67.96°C
2023-07-30 20:04:11,6.60%,68.54°C
2023-07-30 20:04:13,39.00%,70.08°C
2023-07-30 20:04:14,15.00%,72.70°C
2023-07-30 20:04:15,15.10%,74.59°C
2023-07-30 20:04:16,9.80%,74.14°C
2023-07-30 20:04:17,13.70%,73.68°C
2023-07-30 20:04:18,21.00%,73.93°C
2023-07-30 20:04:19,18.30%,74.01°C
2023-07-30 20:04:21,6.60%,73.63°C
2023-07-30 20:04:22,10.60%,73.43°C
2023-07-30 20:04:23,33.60%,73.14°C
2023-07-30 20:04:24,13.30%,75.11°C
2023-07-30 20:04:25,9.40%,74.56°C
2023-07-30 20:04:26,9.80%,74.36°C
2023-07-30 20:04:28,32.80%,74.14°C
2023-07-30 20:04:29,51.70%,74.07°C
2023-07-30 20:04:30,22.90%,75.25°C
2023-07-30 20:04:31,14.60%,76.67°C
2023-07-30 20:04:32,26.80%,77.87°C
2023-07-30 20:04:33,9.80%,77.48°C
2023-07-30 20:04:35,8.00%,77.49°C
2023-07-30 20:04:36,2.40%,77.27°C
2023-07-30 20:04:37,8.30%,77.02°C
2023-07-30 20:04:38,9.40%,76.84°C
2023-07-30 20:04:39,4.70%,76.30°C
2023-07-30 20:04:40,16.80%,76.12°C
2023-07-30 20:04:42,17.80%,77.10°C
2023-07-30 20:04:43,4.10%,76.99°C
2023-07-30 20:04:44,4.00%,76.81°C
2023-07-30 20:04:45,9.20%,76.59°C
2023-07-30 20:04:46,3.10%,76.10°C
2023-07-30 20:04:47,6.20%,75.84°C
2023-07-30 20:04:49,3.20%,75.58°C
2023-07-30 20:04:50,0.80%,75.32°C
2023-07-30 20:04:51,0.80%,75.07°C
2023-07-30 20:04:52,1.60%,74.82°C
2023-07-30 20:04:53,7.40%,74.37°C
2023-07-30 20:04:54,4.90%,74.15°C
2023-07-30 20:04:56,1.60%,73.91°C
2023-07-30 20:04:57,0.80%,73.67°C
2023-07-30 20:04:58,0.80%,73.43°C
2023-07-30 20:04:59,2.50%,73.19°C
2023-07-30 20:05:00,0.80%,72.72°C
2023-07-30 20:05:01,1.60%,72.48°C
2023-07-30 20:05:02,0.00%,72.24°C
2023-07-30 20:05:04,4.00%,72.01°C
2023-07-30 20:05:05,1.60%,71.78°C
2023-07-30 20:05:06,0.80%,71.57°C
2023-07-30 20:05:07,4.90%,71.36°C
2023-07-30 20:05:08,0.80%,70.93°C
2023-07-30 20:05:09,0.80%,70.71°C
2023-07-30 20:05:11,0.00%,70.50°C
2023-07-30 20:05:12,0.80%,70.29°C
2023-07-30 20:05:13,2.50%,70.09°C
2023-07-30 20:05:14,1.70%,69.89°C
2023-07-30 20:05:15,7.30%,69.53°C
2023-07-30 20:05:16,1.60%,69.33°C
2023-07-30 20:05:17,4.00%,69.26°C
2023-07-30 20:05:19,4.80%,69.11°C
2023-07-30 20:05:20,2.40%,68.93°C
2023-07-30 20:05:21,0.80%,68.78°C
2023-07-30 20:05:22,15.20%,68.54°C
2023-07-30 20:05:23,0.00%,68.22°C
2023-07-30 20:05:24,15.00%,68.05°C
2023-07-30 20:05:26,8.10%,67.91°C
2023-07-30 20:05:27,2.40%,67.75°C
2023-07-30 20:05:28,0.00%,67.58°C
2023-07-30 20:05:29,0.00%,67.41°C
2023-07-30 20:05:30,0.80%,67.08°C
2023-07-30 20:05:31,0.00%,66.83°C
2023-07-30 20:05:32,1.60%,66.67°C
2023-07-30 20:05:34,3.80%,66.52°C
2023-07-30 20:05:35,0.80%,66.37°C
2023-07-30 20:05:36,9.00%,66.25°C
2023-07-30 20:05:37,3.30%,66.18°C
2023-07-30 20:05:38,3.40%,65.91°C
2023-07-30 20:05:39,1.60%,65.77°C
2023-07-30 20:05:41,0.80%,65.61°C
2023-07-30 20:05:42,0.00%,65.46°C
2023-07-30 20:05:43,0.00%,65.33°C
2023-07-30 20:05:44,3.20%,65.19°C
2023-07-30 20:05:45,9.00%,64.95°C
2023-07-30 20:05:46,0.80%,64.82°C
2023-07-30 20:05:47,0.00%,64.68°C
2023-07-30 20:05:49,1.60%,64.55°C
2023-07-30 20:05:50,1.60%,64.41°C
2023-07-30 20:05:51,0.80%,64.29°C
2023-07-30 20:05:52,2.40%,64.16°C
2023-07-30 20:05:53,0.00%,63.91°C
2023-07-30 20:05:54,0.80%,63.71°C
2023-07-30 20:05:56,1.60%,63.57°C
2023-07-30 20:05:57,0.00%,63.45°C
2023-07-30 20:05:58,0.00%,63.33°C
2023-07-30 20:05:59,1.60%,63.20°C
2023-07-30 20:06:00,4.90%,63.03°C
2023-07-30 20:06:01,0.00%,63.60°C
2023-07-30 20:06:02,9.60%,63.39°C
2023-07-30 20:06:04,10.60%,63.30°C
2023-07-30 20:06:05,5.60%,63.23°C
2023-07-30 20:06:06,2.50%,63.16°C
2023-07-30 20:06:07,9.50%,63.10°C
2023-07-30 20:06:08,2.50%,62.95°C
2023-07-30 20:06:09,3.10%,62.86°C
2023-07-30 20:06:11,0.00%,62.77°C
2023-07-30 20:06:12,5.60%,62.68°C
2023-07-30 20:06:13,3.10%,62.52°C
2023-07-30 20:06:14,14.90%,62.45°C
2023-07-30 20:06:15,9.10%,62.37°C
2023-07-30 20:06:16,4.10%,62.30°C
2023-07-30 20:06:17,0.80%,62.21°C
2023-07-30 20:06:19,0.80%,62.12°C
2023-07-30 20:06:20,0.00%,62.04°C
2023-07-30 20:06:21,0.00%,61.98°C
2023-07-30 20:06:22,3.30%,61.92°C
2023-07-30 20:06:23,1.60%,61.72°C
2023-07-30 20:06:24,1.70%,61.65°C
2023-07-30 20:06:25,1.60%,61.57°C
2023-07-30 20:06:27,0.80%,61.53°C
2023-07-30 20:06:28,0.80%,61.46°C
2023-07-30 20:06:29,1.70%,61.39°C
2023-07-30 20:06:30,1.70%,61.32°C
2023-07-30 20:06:31,0.00%,61.16°C
2023-07-30 20:06:32,1.60%,61.02°C
2023-07-30 20:06:34,1.70%,60.97°C
2023-07-30 20:06:35,0.80%,60.90°C
2023-07-30 20:06:36,0.80%,60.83°C
2023-07-30 20:06:37,1.70%,60.75°C
2023-07-30 20:06:38,2.50%,60.60°C
2023-07-30 20:06:39,0.00%,60.53°C
2023-07-30 20:06:41,0.80%,60.45°C
2023-07-30 20:06:42,0.00%,60.38°C
2023-07-30 20:06:43,3.10%,60.26°C
2023-07-30 20:06:44,11.20%,60.20°C
2023-07-30 20:06:45,0.00%,60.25°C
2023-07-30 20:06:46,1.60%,60.15°C
2023-07-30 20:06:47,0.00%,60.08°C
2023-07-30 20:06:49,2.40%,60.00°C
2023-07-30 20:06:50,0.00%,59.93°C
2023-07-30 20:06:51,0.80%,59.86°C
2023-07-30 20:06:52,0.80%,59.82°C
2023-07-30 20:06:53,1.60%,59.71°C
2023-07-30 20:06:54,0.80%,59.64°C
2023-07-30 20:06:56,0.00%,59.57°C
2023-07-30 20:06:57,0.80%,59.50°C
2023-07-30 20:06:58,2.40%,59.54°C
2023-07-30 20:06:59,0.00%,59.48°C
2023-07-30 20:07:00,3.10%,59.41°C
2023-07-30 20:07:01,0.00%,59.29°C
2023-07-30 20:07:02,0.00%,59.22°C
2023-07-30 20:07:04,0.00%,59.16°C
2023-07-30 20:07:05,0.80%,59.10°C
2023-07-30 20:07:06,0.00%,59.05°C
2023-07-30 20:07:07,0.80%,58.99°C
2023-07-30 20:07:08,0.80%,58.81°C
2023-07-30 20:07:09,0.80%,58.75°C
2023-07-30 20:07:10,0.00%,58.69°C
2023-07-30 20:07:12,1.60%,58.62°C
2023-07-30 20:07:13,1.60%,58.55°C
2023-07-30 20:07:14,15.20%,58.49°C
2023-07-30 20:07:15,3.30%,58.51°C
2023-07-30 20:07:16,0.80%,58.42°C
2023-07-30 20:07:17,0.00%,58.34°C
2023-07-30 20:07:19,0.00%,58.27°C
2023-07-30 20:07:20,0.00%,58.21°C
2023-07-30 20:07:21,4.80%,58.15°C
2023-07-30 20:07:22,2.50%,58.14°C
2023-07-30 20:07:23,1.60%,58.06°C
2023-07-30 20:07:24,0.80%,58.00°C
2023-07-30 20:07:25,0.00%,57.95°C
2023-07-30 20:07:27,0.80%,57.89°C
2023-07-30 20:07:28,1.60%,57.79°C
2023-07-30 20:07:29,0.00%,57.73°C
2023-07-30 20:07:30,9.80%,57.68°C
2023-07-30 20:07:31,5.00%,67.48°C
2023-07-30 20:07:32,7.00%,67.02°C
2023-07-30 20:07:34,0.00%,66.51°C
2023-07-30 20:07:35,0.00%,66.25°C
2023-07-30 20:07:36,1.70%,66.00°C
2023-07-30 20:07:37,1.60%,65.77°C
2023-07-30 20:07:38,2.50%,65.29°C
2023-07-30 20:07:39,0.00%,65.06°C
2023-07-30 20:07:40,1.70%,64.90°C
2023-07-30 20:07:42,15.30%,64.70°C
2023-07-30 20:07:43,0.80%,64.78°C
2023-07-30 20:07:44,1.70%,64.63°C
2023-07-30 20:07:45,17.40%,64.29°C
2023-07-30 20:07:46,0.00%,65.04°C
2023-07-30 20:07:47,13.30%,65.41°C
2023-07-30 20:07:49,10.20%,65.12°C
2023-07-30 20:07:50,10.80%,64.87°C
2023-07-30 20:07:51,24.80%,64.80°C
2023-07-30 20:07:52,8.30%,64.75°C
2023-07-30 20:07:53,9.00%,64.63°C
2023-07-30 20:07:54,13.40%,64.88°C
2023-07-30 20:07:55,8.60%,66.99°C
2023-07-30 20:07:57,9.80%,67.78°C
2023-07-30 20:07:58,11.50%,68.46°C
2023-07-30 20:07:59,7.30%,68.93°C
2023-07-30 20:08:00,8.70%,68.62°C
2023-07-30 20:08:01,0.00%,68.35°C
2023-07-30 20:08:02,6.50%,68.21°C
2023-07-30 20:08:04,5.60%,68.07°C
2023-07-30 20:08:05,7.90%,67.95°C
2023-07-30 20:08:06,4.10%,67.86°C
2023-07-30 20:08:07,5.00%,67.76°C
2023-07-30 20:08:08,5.60%,67.53°C
2023-07-30 20:08:09,5.80%,67.33°C
2023-07-30 20:08:10,16.30%,67.23°C
2023-07-30 20:08:12,6.70%,67.14°C
2023-07-30 20:08:13,5.80%,67.06°C
2023-07-30 20:08:14,5.00%,67.04°C
2023-07-30 20:08:15,24.20%,66.95°C
2023-07-30 20:08:16,7.10%,66.81°C
2023-07-30 20:08:17,6.50%,66.85°C
2023-07-30 20:08:19,3.40%,66.77°C
2023-07-30 20:08:20,6.50%,66.66°C
2023-07-30 20:08:21,6.70%,66.59°C
2023-07-30 20:08:22,7.50%,66.52°C
2023-07-30 20:08:23,7.30%,66.39°C
2023-07-30 20:08:24,6.50%,66.32°C
2023-07-30 20:08:25,4.30%,66.26°C
2023-07-30 20:08:27,2.60%,66.19°C
2023-07-30 20:08:28,10.10%,66.11°C
2023-07-30 20:08:29,4.20%,66.06°C
2023-07-30 20:08:30,7.10%,65.92°C
2023-07-30 20:08:31,5.10%,65.80°C
2023-07-30 20:08:32,4.10%,65.75°C
2023-07-30 20:08:34,4.70%,65.69°C
2023-07-30 20:08:35,4.90%,65.63°C
2023-07-30 20:08:36,5.70%,65.58°C
2023-07-30 20:08:37,7.30%,65.53°C
2023-07-30 20:08:38,7.40%,65.49°C
2023-07-30 20:08:39,6.60%,65.34°C
2023-07-30 20:08:40,5.80%,65.32°C
2023-07-30 20:08:42,6.50%,65.29°C
2023-07-30 20:08:43,7.40%,65.25°C
2023-07-30 20:08:44,7.40%,65.23°C
2023-07-30 20:08:45,10.90%,65.22°C
2023-07-30 20:08:46,4.20%,65.24°C
2023-07-30 20:08:47,5.80%,65.22°C
2023-07-30 20:08:48,5.80%,65.20°C
2023-07-30 20:08:50,7.10%,65.21°C
2023-07-30 20:08:51,6.70%,65.52°C
2023-07-30 20:08:52,9.60%,65.52°C
2023-07-30 20:08:53,12.90%,65.63°C
2023-07-30 20:08:54,9.20%,65.75°C
2023-07-30 20:08:55,6.70%,65.79°C
2023-07-30 20:08:57,6.30%,65.79°C
2023-07-30 20:08:58,8.20%,65.78°C
2023-07-30 20:08:59,5.80%,65.78°C
2023-07-30 20:09:00,5.60%,65.79°C
2023-07-30 20:09:01,7.40%,65.79°C
2023-07-30 20:09:02,6.90%,65.81°C
2023-07-30 20:09:03,7.20%,65.79°C
2023-07-30 20:09:05,6.60%,65.78°C
2023-07-30 20:09:06,21.10%,65.79°C
2023-07-30 20:09:07,8.00%,65.86°C
2023-07-30 20:09:08,5.80%,65.92°C
2023-07-30 20:09:09,30.30%,65.80°C
2023-07-30 20:09:10,7.40%,65.79°C
2023-07-30 20:09:12,0.00%,65.79°C
2023-07-30 20:09:13,7.90%,65.78°C
2023-07-30 20:09:14,6.40%,65.78°C
2023-07-30 20:09:15,6.50%,65.78°C
2023-07-30 20:09:16,16.00%,65.81°C
2023-07-30 20:09:17,10.50%,67.95°C
2023-07-30 20:09:18,11.70%,69.71°C
2023-07-30 20:09:20,6.70%,71.10°C
2023-07-30 20:09:21,5.60%,70.79°C
2023-07-30 20:09:22,6.50%,70.70°C
2023-07-30 20:09:23,6.30%,70.43°C
2023-07-30 20:09:24,8.10%,70.28°C
2023-07-30 20:09:25,5.60%,70.20°C
2023-07-30 20:09:26,6.50%,70.13°C
2023-07-30 20:09:28,6.60%,70.04°C
2023-07-30 20:09:29,4.90%,70.05°C
2023-07-30 20:09:30,6.50%,70.00°C
2023-07-30 20:09:31,6.80%,69.86°C
2023-07-30 20:09:32,5.70%,69.70°C
2023-07-30 20:09:33,6.70%,69.62°C
2023-07-30 20:09:35,7.40%,69.54°C
2023-07-30 20:09:36,6.30%,69.50°C
2023-07-30 20:09:37,8.20%,69.46°C
2023-07-30 20:09:38,9.10%,69.40°C
2023-07-30 20:09:39,0.00%,69.31°C
2023-07-30 20:09:40,6.60%,69.25°C
2023-07-30 20:09:42,4.90%,69.19°C
2023-07-30 20:09:43,6.60%,69.04°C
2023-07-30 20:09:44,8.00%,69.00°C
2023-07-30 20:09:45,4.20%,68.95°C
2023-07-30 20:09:46,7.00%,68.99°C
2023-07-30 20:09:47,5.00%,68.96°C
2023-07-30 20:09:48,7.30%,68.92°C
2023-07-30 20:09:50,10.60%,68.88°C
2023-07-30 20:09:51,11.00%,68.89°C
2023-07-30 20:09:52,5.60%,68.86°C
2023-07-30 20:09:53,7.40%,68.81°C
2023-07-30 20:09:54,6.60%,68.78°C
2023-07-30 20:09:55,5.60%,68.75°C
2023-07-30 20:09:56,8.20%,68.72°C
2023-07-30 20:09:58,5.00%,68.68°C
2023-07-30 20:09:59,6.60%,68.64°C
2023-07-30 20:10:00,4.10%,68.63°C
2023-07-30 20:10:01,7.40%,68.61°C
2023-07-30 20:10:02,4.90%,68.49°C
2023-07-30 20:10:03,0.00%,68.45°C
2023-07-30 20:10:05,8.00%,68.40°C
2023-07-30 20:10:06,6.70%,68.38°C
2023-07-30 20:10:07,5.00%,68.34°C
2023-07-30 20:10:08,5.60%,68.31°C
2023-07-30 20:10:09,6.70%,68.27°C
2023-07-30 20:10:10,0.00%,68.23°C
2023-07-30 20:10:11,12.60%,68.21°C
2023-07-30 20:10:13,9.90%,69.94°C
2023-07-30 20:10:14,13.80%,71.34°C
2023-07-30 20:10:15,20.40%,72.58°C
2023-07-30 20:10:16,5.70%,72.45°C
2023-07-30 20:10:17,5.00%,72.05°C
2023-07-30 20:10:18,5.80%,71.95°C
2023-07-30 20:10:20,6.50%,71.86°C
2023-07-30 20:10:21,5.00%,71.76°C
2023-07-30 20:10:22,3.40%,71.66°C
2023-07-30 20:10:23,7.50%,71.58°C
2023-07-30 20:10:24,6.50%,71.54°C
2023-07-30 20:10:25,6.60%,71.36°C
2023-07-30 20:10:26,5.70%,71.16°C
2023-07-30 20:10:28,5.70%,71.07°C
2023-07-30 20:10:29,8.80%,70.98°C
2023-07-30 20:10:30,7.30%,70.91°C
2023-07-30 20:10:31,12.90%,70.83°C
2023-07-30 20:10:32,5.00%,70.69°C
2023-07-30 20:10:33,5.00%,70.60°C
2023-07-30 20:10:34,5.70%,70.55°C
2023-07-30 20:10:36,7.40%,70.48°C
2023-07-30 20:10:37,7.10%,70.31°C
2023-07-30 20:10:38,6.30%,70.24°C
2023-07-30 20:10:39,7.20%,70.18°C
2023-07-30 20:10:40,0.00%,70.08°C
2023-07-30 20:10:41,10.30%,71.05°C
2023-07-30 20:10:43,18.40%,72.43°C
2023-07-30 20:10:44,13.30%,73.62°C
2023-07-30 20:10:45,12.10%,74.35°C
2023-07-30 20:10:46,5.00%,75.68°C
2023-07-30 20:10:47,29.60%,75.14°C
2023-07-30 20:10:48,13.80%,75.79°C
2023-07-30 20:10:49,11.90%,76.26°C
2023-07-30 20:10:51,11.10%,76.70°C
2023-07-30 20:10:52,12.20%,77.51°C
2023-07-30 20:10:53,5.70%,77.27°C
2023-07-30 20:10:54,17.20%,77.12°C
2023-07-30 20:10:55,4.80%,76.84°C
2023-07-30 20:10:56,7.40%,76.70°C
2023-07-30 20:10:58,8.10%,76.54°C
2023-07-30 20:10:59,7.20%,76.39°C
2023-07-30 20:11:00,7.10%,76.28°C
2023-07-30 20:11:01,7.60%,76.14°C
2023-07-30 20:11:02,9.60%,75.87°C
2023-07-30 20:11:03,7.30%,75.74°C
2023-07-30 20:11:04,7.10%,75.61°C
2023-07-30 20:11:06,7.10%,75.48°C
2023-07-30 20:11:07,4.10%,75.37°C
2023-07-30 20:11:08,5.80%,75.25°C
2023-07-30 20:11:09,8.10%,75.14°C
2023-07-30 20:11:10,7.10%,74.92°C
2023-07-30 20:11:11,3.40%,74.80°C
2023-07-30 20:11:13,4.00%,74.59°C
2023-07-30 20:11:14,6.50%,74.47°C
2023-07-30 20:11:15,7.30%,74.36°C
2023-07-30 20:11:16,8.30%,74.30°C
2023-07-30 20:11:17,9.00%,74.23°C
